OBJECTID,COMPONENT,SITE_NAME,JOINT_BASE,STATE_TERR,COUNTRY,OPER_STAT,PERIMETER,AREA,Shape_Length,Shape_Area
1,Army Active,Fort Lee,N/A,Virginia,United States,Active,23.18682471,8.85401196,48133.85363,36256621.26
2,Army Active,Fort Myer,Joint Base Myer - Henderson Hall,Virginia,United States,Active,4.68079801,0.42035691,9953.063202,1799070.596
3,Army Active,Letterkenny Army Depot,N/A,Pennsylvania,United States,Active,26.41286105,28.0193493,57283.47455,123884195.6
4,Army Active,Redstone Arsenal,N/A,Alabama,United States,Active,36.82437325,59.65636472,73710.27166,228766130.7
6,Army Active,Pohakuloa Training Area,N/A,Hawaii,United States,Active,89.06464246,205.6747692,152591.132,604225947.3
9,Army Active,Yakima Training Center,Joint Base Lewis - McChord,Washington,United States,Active,119.3062295,511.1210634,288699.2392,2818078804
11,Army Active,Anniston Army Depot,N/A,Alabama,United States,Active,23.96588335,24.34134505,47656.47815,91222066.36
12,Army Active,Fort A P Hill,N/A,Virginia,United States,Active,56.23083171,116.5807958,118382.1619,488607985.2
13,Army Active,Fort Campbell TN,N/A,Tennessee,United States,Active,53.88963469,105.5917408,112830.5875,425111055.3
14,Army Active,Arlington National Cemetery,N/A,Virginia,United States,Active,5.87883889,0.9728508,12491.32133,4163569.171
27,Army Reserve,Fort Hunter Liggett,N/A,California,United States,Active,112.2852801,252.8114735,230440.8494,1001382159
41,Army Active,Fort Huachuca,N/A,Arizona,United States,Active,76.52089724,126.2449889,148085.6951,451782992.2
43,Army Active,Fort Carson,N/A,Colorado,United States,Active,70.91682378,215.5272868,149422.0534,914283419.8
44,Army Active,Pinon Canyon,N/A,Colorado,United States,Active,102.4938555,367.9802549,215458.8967,1516772155
46,Army Active,Fort Gordon,N/A,Georgia,United States,Active,49.52881821,86.73309413,98362.81906,322843994.9
49,Army Reserve,Parks Reserve Forces Tng Area,N/A,California,United States,Active,12.10233686,3.74509133,25372.59162,15532840.68
50,Army Active,Lake Of The Ozarks Recreation,N/A,Missouri,United States,Active,3.84473544,0.50059651,8074.671523,2096437.176
51,Army Active,Fort Jackson,N/A,South Carolina,United States,Active,42.46091876,82.3615815,85486.84147,311440563.8
52,Army Active,Fort Knox,N/A,Kentucky,United States,Active,85.35675698,170.0075073,179278.3449,708471005.5
53,Army Active,Fort Leavenworth,N/A,Kansas,United States,Active,15.80601106,8.91071797,33845.98114,38661612.12
58,Army Active,Fort Leonard Wood,N/A,Missouri,United States,Active,51.59341215,96.41521477,108216.9781,399621817.7
60,Army Active,England Authority,N/A,Louisiana,United States,Active,6.03853789,0.59628627,11598.97348,2123404.833
61,Army Active,Fort Riley,N/A,Kansas,United States,Active,76.12423409,158.9466387,162635.9196,686176867.4
62,Army Reserve,Fort McCoy,N/A,Wisconsin,United States,Active,66.12012551,93.26753841,151522.7275,467471228.3
63,Army Active,Fort Polk,N/A,Louisiana,United States,Active,332.7735108,375.4596365,641870.1609,1332109718
65,Army Active,Allen Stagefield AL,N/A,Alabama,United States,Active,1.64138338,0.17657484,3170.633316,627423.9947
66,Army Active,Brown 4b Stagefield AL,N/A,Alabama,United States,Active,1.98403965,0.25504468,3834.680625,909216.3744
67,Army Active,Cairns Basefield AL,N/A,Alabama,United States,Active,7.26037498,2.01590342,14027.72229,7170286.03
68,Army Active,Fort Rucker AL,N/A,Alabama,United States,Active,60.30741551,90.88878916,116795.2562,324133719.8
69,Army Active,Goldberg Stagefield AL,N/A,Alabama,United States,Active,1.74920071,0.1611586,3353.054528,574868.1559
70,Army Active,Highbluff Stagefield AL,N/A,Alabama,United States,Active,1.61826363,0.14827059,3117.613817,525969.6512
72,Army Active,Hunt Stagefield AL,N/A,Alabama,United States,Active,1.92317563,0.20039693,3686.716052,714306.6365
73,Army Active,Louisville Stagefield AL,N/A,Alabama,United States,Active,1.7233805,0.16235675,3357.487241,584096.7527
74,Army Active,Runkle Stagefield AL,N/A,Alabama,United States,Active,2.81278647,0.40943928,5437.820888,1458209.233
75,Army Active,Shell Basefield AL,N/A,Alabama,United States,Active,2.35801524,0.38200326,4569.609924,1361128.614
76,Army Active,Skelly Stagefield AL,N/A,Alabama,United States,Active,2.34611504,0.23301706,4497.769645,828932.579
77,Army Active,Stinson 5AB Stagefield AL,N/A,Alabama,United States,Active,2.09866788,0.27093983,4058.93737,965337.6281
81,Army Active,Tac X Stagefield AL,N/A,Alabama,United States,Active,1.68250287,0.07945462,3234.799874,281687.0809
82,Army Active,Toth Stagefield AL,N/A,Alabama,United States,Active,1.76953087,0.19007856,3424.921335,675373.8705
91,Army Active,Fort Sill,N/A,Oklahoma,United States,Active,72.88549435,146.4460728,148126.5819,562245432.4
92,Army Active,Fort Lewis,Joint Base Lewis - McChord,Washington,United States,Active,119.6952361,108.7280224,290888.1206,606394836.1
94,Army Active,Grant Training Annex,Joint Base Lewis - McChord,Washington,United States,Active,2.56714919,0.0553791,6346.207451,310731.5997
95,Army Active,Umatilla Chemical Depot,Joint Base Lewis - McChord,Oregon,United States,Active,22.91816047,30.99643263,54808.14151,165395357.6
96,Army Active,Fort Lesley J McNair,Joint Base Myer - Henderson Hall,District of Columbia,United States,Active,1.94102298,0.16844624,4083.442352,720694.9164
97,Army Active,Tobyhanna Army Depot,N/A,Pennsylvania,United States,Active,7.00588776,2.27905895,15384.88709,10435042.57
101,Army Active,Military Ocean Tml Sunny Point,N/A,North Carolina,United States,Active,40.63022482,18.03094326,80617.74116,68147513.85
102,Army Active,Military Ocean Terminal Concord,N/A,California,United States,Active,34.93170367,9.31225766,74106.46466,38958616.55
105,Army Active,Presidio of Monterey,N/A,California,United States,Active,4.35133598,0.61037804,9080.019355,2457793.611
106,Army Active,Pueblo Chemical Depot,N/A,Colorado,United States,Active,25.51299597,35.66381945,53914.19727,150285320.5
108,Army Active,Sierra Army Depot,N/A,California,United States,Active,29.86914818,46.7340317,64498.25579,207769875.9
147,Army Active,Kahuku Tng Area,N/A,Hawaii,United States,Active,24.10885693,14.21697719,42025.74089,42835738.94
149,Army Active,Makua Mil Reserve,N/A,Hawaii,United States,Active,12.17198674,6.65575787,21198.94996,20019524.38
150,Army Active,Schofield Barracks Military Reservation,N/A,Hawaii,United States,Active,43.85006229,23.4489528,76346.84512,70497762.26
158,Army Active,Tripler Army Medical Center,N/A,Hawaii,United States,Active,3.46900298,0.55980472,6031.4332,1679973.963
164,Army Active,Aliamanu Military Reservation,N/A,Hawaii,United States,Active,5.87763715,0.92467372,10220.29184,2774943.523
167,Army Active,Dillingham Mil Res,N/A,Hawaii,United States,Active,5.47414425,0.96697142,9540.983496,2910329.128
168,Army Active,Fort De Russy,N/A,Hawaii,United States,Active,1.50822926,0.11060108,2619.955063,331555.7328
169,Army Active,Fort Shafter,N/A,Hawaii,United States,Active,7.01601646,0.92213281,12195.34763,2766721.243
170,Army Active,Helemano Military Reservation,N/A,Hawaii,United States,Active,2.83538388,0.44207169,4937.738477,1329789.341
171,Army Active,USA Field Station Kunia,N/A,Hawaii,United States,Active,0.94787148,0.0492424,1649.443365,148005.9886
172,Army Active,Waianae Kai Military Reservation,N/A,Hawaii,United States,Active,1.01506332,0.02107027,1765.97557,63304.54806
176,Army Active,Wheeler Army Airfield,N/A,Hawaii,United States,Active,8.3033019,2.15499542,14446.79481,6477075.005
177,Army Active,Kawaihae Mil Reserve,N/A,Hawaii,United States,Active,2.68212787,0.03805322,4607.015719,112234.7886
178,Army Active,Kilauea Mil Reserve,N/A,Hawaii,United States,Active,1.15740786,0.0773326,1978.490045,226403.8548
257,Army Active,Stewart Annex,N/A,New York,United States,Active,0.54336624,0.01577849,1212.77119,72897.14707
261,Army Active,White Sands Missile Range NM,N/A,New Mexico,United States,Active,332.1331893,3548.570164,648984.1004,13150788697
262,Army Active,Yuma Proving Ground,N/A,Arizona,United States,Active,267.5264085,1307.98611,525746.7313,4841127730
272,Army Active,West Point Military Reservation,N/A,New York,United States,Active,37.18808259,24.77684534,82034.55519,114012756.2
410,Army Reserve,Joliet USARC/JTA,N/A,Illinois,United States,Active,11.83918838,5.58295189,26499.10327,25739731.5
414,Army Reserve,W Silver Spring Complex,N/A,Wisconsin,United States,Active,2.09568162,0.19706563,4746.971338,958493.9045
559,Army Active,Blossom Point Research Facility,N/A,Maryland,United States,Active,6.95251054,2.47410056,14706.05265,10455705.72
569,Army Active,US Army Adelphi Laboratory Center,N/A,Maryland,United States,Active,3.52680484,0.32145105,7507.322548,1381714.958
570,Army Active,Blue Grass Army Depot,N/A,Kentucky,United States,Active,20.43117434,22.7775644,42748.40383,94391851.77
571,Army Active,Defense Supply Center Columbus,N/A,Ohio,United States,Active,3.93089208,0.90371811,8622.242175,3990832.414
572,Army Active,Def Gen Supply Center,N/A,Virginia,United States,Active,6.3406374,0.89470004,13090.26184,3680133.779
575,Army Active,Fort Benning GA,N/A,Georgia,United States,Active,91.3953849,264.4117066,178635.3505,963391385.5
576,Army Active,Defense Distrib Depot Susq,N/A,Pennsylvania,United States,Active,6.28513057,1.3104137,13694.93411,5825681.998
577,Army Active,Dugway Proving Ground,N/A,Utah,United States,Active,166.5426305,1250.770262,363921.2216,5551862347
579,Army Active,Fort Benning AL,N/A,Alabama,United States,Active,29.08141831,19.31206884,56833.31512,70185290.05
582,Army Active,Camp Mackall,N/A,North Carolina,United States,Active,23.49752201,12.45540982,47586.12913,48222074.17
583,Army Active,Fort Bragg,N/A,North Carolina,United States,Active,119.0317856,242.0215986,241741.2137,939425104.5
586,Army Active,Fort Campbell KY,N/A,Kentucky,United States,Active,65.30685697,57.96505553,136190.2527,233807524
601,Army Active,Fort Belvoir,N/A,Virginia,United States,Active,28.7203872,13.00441116,60969.40817,55394071.02
605,Army Active,Rivanna Station,N/A,Virginia,United States,Active,1.74910696,0.11804562,3675.937772,495250.8114
610,Army Active,Detroit Arsenal,N/A,Michigan,United States,Active,2.55583336,0.28746763,5726.157496,1370399.183
634,Army Active,NTC and Fort Irwin,N/A,California,United States,Active,168.383418,1180.204962,343431.2867,4607056568
635,Army Active,Red River Army Depot,N/A,Texas,United States,Active,21.66517594,23.31161452,43113.00708,86924623.67
637,Army Reserve,Fort Buchanan,N/A,Puerto Rico,Puerto Rico,Active,7.45095832,1.15180283,12589.59475,3331642.406
638,Army Active,Fort Detrick,N/A,Maryland,United States,Active,9.3707605,1.90590655,20180.47748,8287020.994
642,Army Active,Fort Detrick Forest Glen Annex,N/A,Maryland,United States,Active,2.20642048,0.19459995,4691.018899,835839.2523
643,Army Active,Fort Detrick Glen Haven Annex,N/A,Maryland,United States,Active,0.876507,0.0305621,1886.028977,131368.9001
644,Army Reserve,Devens Reserve Forces Tng Area,N/A,Massachusetts,United States,Active,18.7805218,7.94792546,42241.94243,37890239.59
645,Army Active,Fort Drum,N/A,New York,United States,Active,83.64489799,170.1439048,193275.2809,855405629.2
646,Army Active,Fort Greely,N/A,Alaska,United States,Active,16.6596204,10.67476022,60174.01297,142943258.1
647,Army Active,Fort Hamilton,N/A,New York,United States,Active,3.24169841,0.27630773,7098.4658,1242979.116
652,Army Active,Fort George G Meade,N/A,Maryland,United States,Active,21.749239,7.30130972,46658.46152,31447105.54
653,Army Active,Fort Stewart,N/A,Georgia,United States,Active,103.5555457,436.7186247,202520.3297,1577181301
657,Army Active,Hunter Army Airfield,N/A,Georgia,United States,Active,13.99191536,8.46658284,27346.92586,30586712.24
658,Army Active,Hawthorne Army Depot,N/A,Nevada,United States,Active,152.4509978,228.2433508,323910.0957,967745616.7
659,Army Active,Iowa AAP,N/A,Iowa,United States,Active,25.59289443,33.62462485,56339.58259,152088474.6
660,Army Active,Us Army Joint Sys Mfg CtrLima,N/A,Ohio,United States,Active,4.16320377,0.90958295,9159.268648,4102722.014
667,Army Active,Lake City AAP,N/A,Missouri,United States,Active,11.02776385,6.76156222,23772.46372,29115999.46
672,Army Active,Milan AAP,N/A,Tennessee,United States,Active,32.4607757,34.89137292,65939.06969,137921723.5
673,Army Active,US Army Soldier Systems Center Natick,N/A,Massachusetts,United States,Active,1.73908776,0.10050346,3892.612794,475974.5677
677,Army Active,Picatinny Arsenal,N/A,New Jersey,United States,Active,21.652624,10.27481807,47441.75799,46701010.1
679,Army Active,Rock Island Arsenal,N/A,Illinois,United States,Active,10.12334765,1.40384772,22616.45343,6490725.646
680,Army Active,Scranton AAP,N/A,Pennsylvania,United States,Active,0.61595369,0.02303403,1363.364018,106130.9017
687,Army Active,Radford AAP,N/A,Virginia,United States,Active,20.31060637,6.29488563,42472.85023,25734942.88
810,Army Reserve,Grand Prairie Reserve Complex,N/A,Texas,United States,Active,1.48183545,0.11659727,2928.628759,428029.1504
872,Army Active,Watervliet Arsenal,N/A,New York,United States,Active,2.72594444,0.20726435,6153.835073,995090.8509
876,Army Active,Fort Wainwright,N/A,Alaska,United States,Active,211.701871,1034.022421,770708.8639,14438114406
877,Army Active,Seward Recreation Area,N/A,Alaska,United States,Active,0.58001148,0.01811696,1871.208257,188575.9555
897,Army Active,Fort Monmouth Main Post,N/A,New Jersey,United States,Inactive,16.06671107,1.56333404,35123.87206,6970273.197
899,Army Active,Fort Monroe,N/A,Virginia,United States,Inactive,10.20968811,0.87723297,21033.88011,3570032.527
934,Army Active,US Army Garrison Selfridge,N/A,Michigan,United States,Active,1.59094962,0.16074377,3572.721169,770292.0815
946,Army Active,Fort Benjamin Harrison,N/A,Indiana,United States,Inactive,1.96270333,0.10441299,4220.150127,459496.2119
948,Army Active,Indiana Army Ammunition Plant,N/A,Indiana,United States,Inactive,6.66736653,2.40291953,14132.2844,10163590.76
949,Army Active,Jefferson Proving Ground,N/A,Indiana,United States,Inactive,66.58660775,82.48045269,141187.6455,353714089.2
955,Army Active,Destin Moreno Point,N/A,Florida,United States,Active,0.60143192,0.01995549,1146.545944,69719.26293
963,Army Active,Savanna Depot Act,N/A,Illinois,United States,Inactive,46.71413434,13.32299217,104996.1466,62974183.7
964,Army Active,Badger AAP,N/A,Wisconsin,United States,Inactive,23.29370997,2.28162594,53417.40144,11180506.87
973,Army Active,Longhorn AAP,N/A,Texas,United States,Inactive,22.00880125,2.27178501,43161.63125,8327679.805
974,Army Active,Lone Star AAP (BRAC 2005),N/A,Texas,United States,Inactive,35.18744116,11.29811339,69813.38379,42099032.48
975,Army Active,Rocky Mountain Arsenal,N/A,Colorado,United States,Inactive,50.79558651,5.80991778,109626.9495,25556434.3
977,Army Active,Cornhusker AAP,N/A,Nebraska,United States,Inactive,5.00437744,0.58275256,11050.29154,2647490.326
991,Army Active,Fort Wingate Depot Activity,N/A,New Mexico,United States,Inactive,22.06779046,12.90102004,44885.73321,50477869.22
997,Army Active,Kipapa Ammo Storage Site,N/A,Hawaii,United States,Inactive,7.36203995,0.63257837,12805.30295,1900360.785
1010,Army Active,Camp Frank D Merrill,N/A,Georgia,United States,Active,142.2491699,538.7929371,287335.592,2069974327
1011,Army Active,Pupukea Paalaa Uka Mil Road,N/A,Hawaii,United States,Active,19.34411399,20.71375137,33196.82867,61045877.44
1013,Army Active,Green River Test Complex UT,N/A,Utah,United States,Inactive,28.98163164,6.27801514,61965.47184,26929083.67
1014,Army Active,Riverbank AAP,N/A,California,United States,Inactive,3.18810746,0.24811282,6575.668793,1028810.934
1068,Army Active,Fort Gillem,N/A,Georgia,United States,Inactive,3.01426429,0.40587821,6020.444683,1519875.439
1076,MC Active,MCLB Albany,N/A,Georgia,United States,Active,17.12342374,5.28920874,33649.91305,18920820.18
1082,MC Active,TBR Main,N/A,Georgia,United States,Active,228.6059602,128.6658504,441557.1598,460264988.2
1083,MC Active,MCAS Beaufort,N/A,South Carolina,United States,Active,54.03658199,11.89888126,105881.2554,43434781.65
1096,MC Active,MCSF Blount Island (FL),N/A,Florida,United States,Active,5.37139127,1.42281536,10259.36665,4969927.778
1108,MC Active,Point of Marsh Target,N/A,North Carolina,United States,Active,50.4921902,18.61748255,101991.2938,72045695.39
1109,MC Active,ALF Bogue,N/A,North Carolina,United States,Active,7.99680624,1.41145676,16153.77292,5420314.1
1113,MC Active,OLF Atlantic,N/A,North Carolina,United States,Active,8.00600134,2.29638632,16164.85726,8861554.609
1116,MC Active,Oak Grove,N/A,North Carolina,United States,Active,6.5167107,1.48466017,13160.29603,5746998.975
1117,MC Active,MCAS Cherry Point,N/A,North Carolina,United States,Active,53.86377756,17.75227136,108891.0952,68533646.58
1126,MC Active,MCB Camp Lejeune (West Site),N/A,North Carolina,United States,Active,137.4673019,106.6198489,275265.6504,408750411.5
1137,MC Active,MCRD Beaufort,N/A,South Carolina,United States,Active,21.15272895,12.92052491,41205.23023,47012138.93
1138,MC Active,MCLB Barstow,N/A,California,United States,Active,13.30399099,5.91717573,26967.78039,22814673.37
1139,MC Active,Yermo Area,N/A,California,United States,Active,9.11344588,2.64181706,18363.91371,10193706.63
1141,MC Active,MCAS Miramar,N/A,California,United States,Active,44.19571243,35.28132876,87358.39097,129913014.1
1143,Navy Active,Fallbrook California,N/A,California,United States,Active,16.7435591,13.90140875,33040.58532,51748499.21
1144,MC Active,MCB Camp Pendleton,N/A,California,United States,Active,75.13581087,196.7732822,148653.881,732527129.7
1145,MC Active,Former NTC,N/A,California,United States,Active,1.7148091,0.11175495,3364.789781,410154.3268
1146,MC Active,MCRD San Diego,N/A,California,United States,Active,4.14799628,0.66565193,8193.725244,2443594.223
1148,MC Active,Twentynine Palms,N/A,California,United States,Active,186.6516596,1190.21534,376644.2301,4545646506
1154,MC Active,MCAS Yuma,N/A,Arizona,United States,Active,14.75257572,7.42796297,28849.24445,27210761.83
1155,MC Active,Barry Goldwater Range,N/A,Arizona,United States,Active,162.2857547,1082.623808,319774.4074,3953111553
1163,MC Active,Choc Mt Air Gnry Rng,N/A,California,United States,Active,173.0082045,716.1630469,343531.1247,2663060112
1173,MC Active,Marine Corps Museum,N/A,Virginia,United States,Active,1.77670081,0.15763888,3779.601479,668000.6452
1174,MC Active,MCB Quantico,N/A,Virginia,United States,Active,71.75051871,92.07653203,151866.3927,390519129.1
1199,MC Reserve,Jacksonville FL Maint,N/A,Florida,United States,Active,2.27205097,0.17706,4372.698995,618548.0294
1201,MC Reserve,Brooklyn NY,N/A,New York,United States,Active,1.82389359,0.14775903,4001.292392,664160.3807
1213,MC Reserve,Syracuse MCRC,N/A,New York,United States,Active,1.09136432,0.06630363,2507.339506,322248.3768
1234,MC Active,Pearl City Annex,N/A,Hawaii,United States,Active,0.90949865,0.04127455,1581.235362,123900.8612
1237,MC Active,MCB Camp Smith,N/A,Hawaii,United States,Active,2.9318851,0.33124636,5098.778436,994400.4296
1238,MC Active,MC Trng Area Bellows,N/A,Hawaii,United States,Active,9.14424433,1.61154585,15896.7775,4836265.588
1239,MC Active,Puuloa-Oahu,N/A,Hawaii,United States,Active,2.26757498,0.24891757,3940.802319,746563.4806
1240,MC Active,MCB Hawaii (Kaneohe Bay),N/A,Hawaii,United States,Active,13.49084082,4.76390576,23474.76759,14312635.79
1279,Navy Active,Craney Island,N/A,Virginia,United States,Active,8.58664027,1.14872858,17821.34129,4659822.235
1280,Navy Active,Northwest Chesapeake VA,N/A,Virginia,United States,Active,10.78732087,5.72972729,22166.66657,23045684.35
1284,Navy Active,NAVSUPPACT Norfolk NSY,N/A,Virginia,United States,Active,4.439523,0.72651883,9213.016698,2941604.1
1286,Navy Active,NNSY South Gate,N/A,Virginia,United States,Active,1.50066793,0.14386155,3098.016391,582288.8948
1289,Navy Active,NNSY St Helena,N/A,Virginia,United States,Active,0.59946344,0.01914829,1248.571233,77547.71835
1290,Navy Active,St Juliens Creek East,N/A,Virginia,United States,Active,2.88709126,0.46936446,5913.015623,1899004.934
1292,Navy Active,Dam Neck,N/A,Virginia,United States,Active,13.56827918,2.97338015,27899.37337,12030209.12
1293,Navy Active,Lafayette Rvr Complex,N/A,Virginia,United States,Active,0.70323455,0.03096726,1453.263218,125662.8678
1295,Navy Active,Yorktown Fuel Depot,N/A,Virginia,United States,Active,1.9129514,0.22694957,3977.684374,928523.9341
1296,Navy Active,Naval Weapons Station Yorktown,N/A,Virginia,United States,Active,17.12229581,16.23443339,35802.65421,66470881.96
1299,Navy Active,NAS Oceana VA,N/A,Virginia,United States,Active,14.05080616,8.29236824,29097.4057,33572660.96
1309,Navy Active,Waterfront,N/A,New Jersey,United States,Active,2.72277215,0.15382455,5864.677177,688166.8244
1311,Navy Active,Naval Weapons Station Earle NJ,N/A,New Jersey,United States,Active,23.79425256,13.36624457,51504.02656,59501630.48
1314,Navy Active,Det Phil Pny Annex,N/A,Pennsylvania,United States,Active,6.95737755,0.41201864,15106.61975,1814906.683
1315,Navy Active,Cheatham Annex,N/A,Virginia,United States,Active,18.5978649,3.58828419,38988.59129,14707549.2
1316,Navy Active,NAVSUPPACT Hampton Roads VA,N/A,Virginia,United States,Active,5.38171186,1.22247271,11304.98868,4963638.545
1317,Navy Active,SDA Area,N/A,Virginia,United States,Active,1.49487142,0.14014529,3112.940966,568960.6466
1318,Navy Active,Fire Fighters School,N/A,Virginia,United States,Active,0.57708348,0.01915213,1204.220262,77756.42746
1323,Navy Active,JEBLCFS East,Joint Expeditionary Base Little Creek - Fort Story,Virginia,United States,Active,7.03987052,2.44218058,14778.57324,9915567.315
1324,Navy Active,Det Philadelphia PA,N/A,Pennsylvania,United States,Active,2.08669546,0.21074834,4503.834985,932365.9404
1325,Navy Active,JNTEXPBASE Little Creek FS VA,Joint Expeditionary Base Little Creek - Fort Story,Virginia,United States,Active,12.891425,3.29211424,26752.48845,13364216.52
1335,Navy Active,ALF Fentress Chesapke,N/A,Virginia,United States,Active,13.32224036,4.04743655,27463.02048,16336000.99
1345,Navy Active,NAVSUBASE New London CT,N/A,Connecticut,United States,Active,6.63136239,0.95716958,14487.51731,4409607.074
