datetime,city,state,country,shape,duration_seconds,duration_hours_min,comments,date_posted,latitude,longitude 
7/30/1969 13:00,akron,oh,us,circle,10800,3 hours,Giant Silver Ball Hanging Over Akron In the Late 1960&#39s,7/4/2012,41.0813889,-81.5191667
7/30/1969 21:00,north augusta (canada),on,,triangle,10800,half hour approx,((HOAX))  JUST FOR THE RECORD THESE TIANGLE CRAFTS HAVE BEEN AROUND FOR SOME TIME,10/31/2008,44.761373,-75.738901
7/31/1964 22:00,holden,ma,us,light,60,60 seconds?,July or Aug Evening in 1962-65/ Holden MA / Light / 60 -120 seconds / White blinking light over Worcester MA viewed from Holden MA,2/1/2007,42.3516667,-71.8638889
7/31/1965 22:00,pell lake,wi,us,egg,360,5-6 minutes,Four egg-shaped aerial objects were observed in the sky on the evening of July 31 1965 in Pell Lake Wisconsin,6/12/2007,42.5380556,-88.3508333
7/31/1966 21:30,gahanna,oh,us,light,180,3 minutes,Summer of 1966 a round glowing light seen in southern sky of Gahanna Ohio moving east to west.,7/5/2013,40.0191667,-82.8794444
7/31/1966 23:00,douglas,mi,us,cigar,1200,20min,saw craft hovering over corn feild. craft had two lights(red)one pulsating no sound  also no insect of frog sounds craft left with incr,11/20/2002,42.6433333,-86.2005556
7/31/1967 18:15,churchville,ny,us,disk,120,2:00,That night I witnessed a UFO changed my life forever. There have been unbelievable events ever since in my life.,1/3/2001,43.1041667,-77.8847222
7/31/1967 22:30,wadsworth,oh,us,other,25,20-25 seconds,It travelled too fast to be man made.,11/3/2005,41.0255556,-81.73
7/31/1969 20:00,summerville,sc,us,light,3600,an hour,Glowing light that filled the entire sky over summerville south carolina starting small then growing large enough to cover the sky.,6/12/2007,33.0183333,-80.1758333
7/3/1963 21:00,east vassalboro,me,us,triangle,180,3 minutes,Black triangle with central orange light moving slowly across sky.,2/1/2007,44.4477778,-69.6063889
7/3/1968 20:30,vega,tx,us,disk,300,5 minutes,Counter-clockwise &quot;flowing&quot; lights in Texas.,1/31/2004,35.2427778,-102.4277778
7/4/1959 20:00,gardner lake (extreme northeastern  us),me,,oval,900,15 min.,Craft desending from high rate of speed to a very slow speed traveling across Gardner Lake - Landeed on east side of lake,9/12/1999,44.775237,-67.361025
7/4/1960 21:30,new berlin,wi,us,circle,300,5 minutes,Large slow moving craft above the clouds blinked out like a lightbulb before reaching the horizon,4/27/2004,42.9763889,-88.1083333
7/4/1962 21:00,spearman,tx,us,unknown,900,15 minutes,Laying on my back looking at the stars when one shot across the sky did a 90 degree turn without slowing and stopped...then a second o,9/2/2005,36.1983333,-101.1919444
7/4/1965 19:00,panama city beach,fl,us,fireball,10800,3 hours,One light over ocean became brighter as time passed.  One object became 2 2 became 4 etc. Then one would flash out and disappear but,1/28/1999,30.1763889,-85.8055556
7/4/1965 20:00,hains falls (catskill mts.),ny,,light,120,2,colored lights  in sky dancing for a few mins.,12/16/2005,42.196027,-74.098503
7/4/1966 0:00,cape rosier,me,us,light,10800,hour?,glowing green ball moving across the horizon on July 4 1966 in Cape Rosier Maine,3/19/2009,44.3313889,-68.7994444
7/4/1966 17:15,san jose,ca,us,disk,300,5 min,Saw a bright star thought it was Venus. Looked around and saw Venus. This object then got alot brighter and swelled and then vanished,10/12/2001,37.3394444,-121.8938889
7/4/1968 21:00,otis air force base,ma,,light,1200,20 minutes,A high-altitude point-source of light was observed by telescope and binoculars for 15-20 min. by Air Force pilot officers from ground l,9/12/1999,41.666417,-70.569278
7/4/1968 21:00,otis air force base,ma,,light,3600,over 1 hour,Date correction of original sighting report (1968 not 1969) of  UFO  over Otis AFB;  F-4s chased off UFO.,11/28/2007,41.666417,-70.569278
7/4/1969 10:30,lakewood,co,us,other,300,5 mins,Light reversing directions silent - watched for ten minutes,1/12/2012,39.7047222,-105.0808333
7/4/1969 11:15,sunnyvale,ca,us,disk,10,5-10 sec.,Two fast and low disks haulin&#39 a**,5/27/2003,37.3688889,-122.0352778
7/4/1969 13:45,cachuma lake,ca,,other,900,15 minutes,Summer 1969 in California&#39s Cachuma Lake campgrounds 2 friends and I rented a boat.While sitting in the back of our rented boat wit,10/27/2004,34.578953,-119.948035
7/4/1969 20:00,jacksonville beach,fl,us,other,180,3 minutes,Very odd Flying-V object flew directly over me.,7/25/2004,30.2944444,-81.3933333
7/5/1967 20:45,fort smith,ar,,triangle,300,5 minutes,Triangular lighted hovering object over Fort Smith Arkansas in 1967 or 1968,4/16/2005,35.385924,-94.398547
7/5/1969 10:30,march afb,ca,,triangle,300,5 minutes,Me and my brother and a buddy were camping out side at march air base and it came over the top of us it was biger then 2 blocks it did,11/19/2012,33.898889,-117.276389
7/5/1969 10:53,valdez,ak,us,disk,1020,17 minutes,Orange water,10/31/2003,61.1308333,-146.3483333
7/6/1965 0:00,winnemucca/lovelock (between&#44 on hwy. 95),nv,,light,2700,45min.,lights moving back and forth over the mountain thien came down on road in front of the carstayed infront ofcar fora few seconds then,11/2/1999,40.447596,-118.259655
7/6/1965 23:00,waterford,mi,us,changing,5,5 seconds,A &quot;shooting star &quot;did an impossible back and forth zigzag pattern,9/15/2005,42.7022222,-83.4027778
7/6/1966 21:00,interlachen,fl,us,fireball,60,1 minute,orange firey ball rising from ground up into sky,9/17/2000,29.6236111,-81.8905556
7/6/1968 1:00,thomasville (usaf long range radar facility),al,us,,3600,1 hour,Air intercept between UFO and BOMARC missle test firing from Elgin field in Florida. intercept occured over gulf of mexico in 1968 (cla,11/19/1998,31.9133333,-87.7358333
7/7/1955 14:00,uk/england (rural),,,disk,600,10 minutes,1955+/- multiple identical circular saucers in formation spinning slow-moving low  30&#39 dia.? visual only.,2/1/2007,52.355518,-1.17432
7/7/1959 23:00,long beach,ca,us,light,45,45 seconds,As a young man I would lay out in the yard at night and look at the sky--I often saw an object moving at night speed very high no no,4/26/2000,33.7669444,-118.1883333
7/7/1960 22:00,springdale/fayetteville,ar,,formation,600,10 minutes,Concerning a formation of lights over Springdale/Fayetteville during the summer of 1960 or 1961.,4/26/2000,36.138221,-94.13965
7/7/1962 2:00,lindsay,ok,us,cylinder,600,hours,white beam of light and cylindrical object,10/31/2008,34.8347222,-97.6022222
7/7/1964 21:30,wautoma,wi,us,light,1200,20 minutes,A very close encounter with a UFO; right at the back window of my 1960 Corvair.,3/31/2008,44.0747222,-89.2877778
7/7/1965 21:00,hudson,ma,us,light,2700,30-45min,Sighting of many craft by multiple witnesses on multiple nights a demonstration.,3/10/2011,42.3916667,-71.5666667
7/7/1965 22:30,oak park,il,us,unknown,600,10 minutes,After hovering motionless for hours a mysterious arial light performs aerodynamically impossible maneuvers.,7/23/2003,41.885,-87.7844444
7/7/1968 12:00,houston,tx,us,disk,900,15 minutes,One man disk UFO paralyzing me in Houston Texas on Telephone Rd in the summer of 1968  500 Lights On Object0: Yes,6/12/2007,29.7630556,-95.3630556
7/7/1968 20:00,augusta,ga,us,triangle,600,10 minutes,We saw a never explained dark large triangular object hanging still and silently in the night sky over our backyard.,8/7/2007,33.4708333,-81.975
7/7/1968 20:00,rumson,nj,us,disk,600,1/2 hour,SIGHTINGS NEAR FORT MONMOUTH NJ.THIS ONE IN RUMSON IN 1968,1/7/2000,40.3719444,-73.9994444
7/7/1969 22:00,fresno,ca,us,other,120,2 min,30 years ago large ufo with stinger like object emitting sparks then sped away.,10/31/2003,36.7477778,-119.7713889
7/7/1969 23:00,brainerd,mn,us,triangle,20,20 seconds,While picking up hay bales at night I saw a triangular shaped object speed through the night sky.,2/18/2001,46.3580556,-94.2005556
7/7/1969 23:30,miami,fl,us,light,20,hour,multi-colored swirling illuminating lights (looked like a tornado in the sky)  500 Lights On Object0: Yes,6/12/2008,25.7738889,-80.1938889
7/8/1961 21:00,west haven,ct,,light,600,one hour,Glowing light seen on the horizon in West HavenCt. in the summer of 1961,9/2/2005,40.376177,-104.721973
7/9/1964 22:30,chicago,il,us,disk,30,30 seconds,Surprised by disc hovering above the highway in front of me.,10/31/2008,41.85,-87.65
7/9/1966 12:00,hopkinsville,ky,us,other,600,10 minutes,Observed a capsule type craft land then take off from a field across from a restaurant while noon hour traffic continued.,10/12/2001,36.8655556,-87.4886111
8/10/1958 21:30,bellevue,wa,us,light,1200,20 minutes,At dusk a light appeared out of the  SE sky arched down above the E horizon moved NW.,11/19/2012,47.6105556,-122.1994444
8/10/1959 1:30,reseda,ca,us,disk,600,10 minutes,The saucer was roof high and I observed it very closely for at least 3 to 5 minutes,4/18/2012,34.2011111,-118.5355556
8/10/1960 1:00,belmont,ny,us,circle,1200,15-20 minutes,a bright light followed a slow zigzag path from the horizon to the zenith then made a right angle turn,6/9/2009,42.2230556,-78.0347222
8/10/1960 18:00,watchung,nj,us,cigar,20,20 seconds,Cigar shaped object reddish brown that hummed overhead with hieroglyphics like writing in Watchung New Jersey.,9/15/2005,40.6377778,-74.4513889
8/10/1961 18:00,wendens ambo/essex (uk/england),,,cigar,50,40/50 seconds,Traveling east to west  cigar shaped  impression of great speed not consitante with time taken to travel distance.,5/9/2003,52.005152,0.201102
8/10/1962 15:00,wellington,ks,us,unknown,2400,30-40 min.,An early 1960&#39s encounter with  possible alien occupants  near Wellington Ks,4/16/2005,37.2652778,-97.3713889
8/10/1963 22:00,fresno,ca,us,other,1800,30 minutes,An apparent star in the night sky which exhibited anomalous behavior,3/19/2009,36.7477778,-119.7713889
8/10/1965 18:00,hollis,nh,us,sphere,604800,5-7 days,luminescent spheres several nights running.,6/23/2004,42.7430556,-71.5922222
8/10/1966 3:30,ovando,mt,us,oval,1200,20 minutes,UFO Sighting in 1966 &#8211; Blackfoot Valley Ovando Montana,5/15/2013,47.0202778,-113.1322222
8/10/1968 19:00,vineland,nj,us,fireball,20,10 to 20 sec.,Fireball and  missing time,5/15/2006,39.4861111,-75.0261111
8/10/1969 0:00,barstow,ca,us,light,10,8- 10 seconds,Bright lights,4/17/2008,34.8986111,-117.0219444
8/11/1965 21:00,culver city,ca,us,oval,300,5 minutes,UFO at Culver City Drive-in 1965.,12/20/2012,34.0211111,-118.3955556
8/11/1967 19:00,little rock,ar,us,circle,120,2minutes,Orange hovering object chased by Air Force jets,9/2/2005,34.7463889,-92.2894444
8/11/1968 20:20,niantic,ct,us,disk,5,about 5 secs.,Right after sunset I had seen a black disk against a dark blue sky with still a bit of twilight.,7/16/2003,41.3252778,-72.1936111
8/1/1956 0:00,bradford,al,us,sphere,20,20 seconds,moving sparkling white/ yellowish/orange/flat black sphere paused 20 feet over my head,10/10/2011,32.9947222,-86.085
8/1/1956 20:00,harvard,ma,us,unknown,3,2-3 seconds,Lost time.,9/9/2013,42.5,-71.5833333
8/1/1957 12:00,arco,id,us,disk,180,three min.,A surveying crew of five disturbed a landed craft that lifted up during mid day and then flew away after observing us.,4/13/2010,43.6366667,-113.2994444
8/1/1958 19:00,derby (new haven),ct,us,disk,900,10 - 15 min.,Occurred during early evening hours.  LARGE UFO (witnessed by many in neighborhood) hovered over open field at end of housing project.,9/12/1999,41.3205556,-73.0894444
8/1/1959 18:00,golden,tx,us,disk,3,3 seconds,children see flying saucer in small East Texas town,5/15/2006,32.7294444,-95.5627778
8/1/1960 12:00,allentown,pa,us,cylinder,3600,1 hour,Historical color video of major USA event shows presence of UFO,7/23/2003,40.6083333,-75.4905556
8/1/1960 15:00,taftville,ct,us,disk,60,1 min,Saw a white saucer-shaped object hovering over church steeple in day time then  just faded away,4/9/2004,41.5697222,-72.0477778
8/1/1960 18:00,boston,ma,us,disk,1800,30 minutes,Observed strange large disk like craft.,5/15/2006,42.3583333,-71.0602778
8/1/1960 18:00,carteret,nj,us,cigar,600,10 minutes,Cigar shapped object made no sounds moved slowly overhead and then with tremendous speed vanished,10/30/2006,40.5772222,-74.2286111
8/1/1961 0:00,mill valley,ca,us,disk,180,3 min,Clear view of a &quot;flying saucer&quot;.,4/28/2001,37.9061111,-122.5438889
8/1/1961 2:00,subic bay (philippines),,,circle,1800,30 min.,Looking east about 10 to 15 degrees above the horizon I saw this starlike object at a very high speed. There was only one light which,11/20/2001,14.791058,120.239734
8/1/1962 12:00,charleston,sc,us,disk,300,5 min,Flying disk near Air Base in Charleston SC around 1962 summer,10/30/2006,32.7763889,-79.9311111
8/1/1962 15:00,savannah,ga,us,disk,900,15 minutes,a round disk like craft with circling lights on the underside of it hovered and flew over our neighborhood around 6 pm8/62,12/9/2003,32.0833333,-81.1
8/1/1962 17:00,hudgson (canada),mb,,oval,60,60 seconds,My mother and I have seen a U.F.O. at very close range. We can identify this object as a flying object unknown to mankind.,12/2/2000,51.214271,-97.571524
8/1/1962 19:30,beaverton,or,us,triangle,120,2 minutes,Daytime approach and stopped within short distance and was extremely visible.,7/14/2013,45.4872222,-122.8025
8/1/1962 23:00,ship&#39s bottom,nj,,unknown,300,5 min.,Object seen 11PM Aug. 1962 or 1963 over ocean Ship&#39s Bottom NJ.,4/16/2005,39.642897,-74.180416
8/1/1963 2:00,amsterdam,ny,us,disk,240,3-4 min.,Observed 2 saucer shaped objects traveling at high speed vertically and horizontally.,6/2/1998,42.9386111,-74.1886111
8/1/1963 22:00,compton,ca,us,light,1200,20 mins,Photoflash light very intense very quick very deliberate.,5/24/1999,33.8958333,-118.2191667
8/1/1963 22:00,wenatchee,wa,us,formation,5,5 seconds,V formation of 7 to 9 lights fly from horizon to horizon,10/31/2003,47.4236111,-120.3091667
8/1/1964 6:00,stonington,ct,us,disk,180,1/2 hour,A Genuine Spaceship,11/2/2004,41.3358333,-71.9063889
8/1/1964 9:30,chicago,il,us,formation,120,1 to 2 minutes,The event was exactly the same as reported last year 1997 over the city of Arizona. There were 5 circular lights hovering over the hous,6/18/1998,41.85,-87.65
8/1/1964 15:00,duquesne,pa,us,cigar,600,10 min.,Cigar shaped silver object with varying speeds no sound heard and many witnesses.,10/15/2002,40.3813889,-79.86
8/1/1964 19:30,samuel-/bardstown,ky,,fireball,900,15 minutes,Fireball slowly decended to fence row and rolled on the ground slowly then back into the air,12/19/2003,37.809228,-85.466902
8/1/1964 20:00,charlestown,ri,us,light,3,3 seconds,While camping at the Burlingame State Park Charlestown RI in August of 1964 my friend Tommy and I were looking over the pond at t,2/16/1999,41.3830556,-71.6422222
8/1/1965 0:00,wilson,nc,us,disk,900,15min,((HOAX??))  five round flat disks hovering at night in the sky,7/6/2010,35.7211111,-77.9158333
8/1/1965 1:30,potter (11 mi. north of),ne,us,unknown,1200,20 minutes,I will never forget this night.............a friend and I was arrived home (11 miles north of Potter Nebraska) and saw lights over our,1/10/2009,41.2175,-103.3152778
8/1/1965 16:00,st. louis,mo,us,sphere,120,2 min,Orange Ball UFO chased by F-4 military fighter jet with abrupt maneuvering by UFO and impossible speeds.,2/14/2008,38.6272222,-90.1977778
8/1/1965 18:00,virden,il,us,sphere,10,10 seconds,12 year old sights Virden IL UFO,10/30/2006,39.5008333,-89.7677778
8/1/1965 21:00,leamington spa (uk/england),,gb,light,300,5 min,APPOX 9PM ON A WEEK DAY (POSSIBLE ON A THURSDAY)IN AUGUST BETWEEN LEAMINGTON SPA (WHITNASH)AND RADFORD SEMELE . COUNTY OF WARWICKSHIRE,8/5/2001,52.3,-1.533333
8/1/1965 23:00,pearland,tx,us,light,120,2 minutes,In the summer of 1965 when I was 7 years old my sister and I wwere visiting my aunt and two cousins in Pearland while my uncle a pil,5/24/2005,29.5633333,-95.2858333
8/1/1966 5:30,columbus,oh,us,circle,2,seconds,Glowing orange sphere stationary and silent,5/15/2006,39.9611111,-82.9988889
8/1/1966 22:30,garden city,mi,us,cigar,7,5-7 seconds,Football Shaped craft seen over Detroit suburb (1966),11/21/2010,42.3255556,-83.3311111
8/1/1967 5:30,far east,,,oval,1080,18 minutes,Object performed impossible maneuver at extreme altitude,8/7/2007,38.794595,106.534838
8/1/1967 15:30,marathon county,wi,us,disk,60,1:00,A very close and long encounter by my family in a very rural farm in wisconsin.,9/17/2000,44.9291667,-89.8402778
8/1/1967 19:00,coxsackie,ny,us,circle,300,3-5 minutes,Greenish-red hazy circular object hangs in sky almost like a &quot;bat signal&quot; in Coxsackie New York.,5/11/2005,42.3508333,-73.8033333
8/1/1967 19:00,new york city (middle village) (queens),ny,us,diamond,300,3-5 minutes,Foreign Object Just Whizzing By Lights Up the Sky in the Summer of the Late 60&#39s,7/13/2005,40.7141667,-74.0063889
8/1/1967 19:00,roseburg,or,us,sphere,900,15 minutes,3 round craft  with red-blue-green swirling lights ( no sound)  and sparks emitting from beneath them.,11/8/2005,43.2166667,-123.3405556
8/1/1967 20:00,downey (north american aviation),ca,us,,120,several minutes,Light in sky with amazing accelleration properties.,1/28/1999,33.94,-118.1316667
8/1/1967 21:30,davis park,ny,us,triangle,90,90 seconds,3 dim lights in triangle shape about 400 ft high moved west to east slowly along S. shore of Fire Island NY,10/10/2011,40.6838889,-73.0052778
8/1/1967 21:30,sturgeon bay,wi,us,cigar,120,2 minutes,This has happened so long ago but the event is very clear yet.  It was an evening on the way home from watching a movie I approached,12/2/2000,44.8341667,-87.3769444
8/1/1968 12:00,corpus christi,tx,us,other,86400,1 day,Metal implants.,4/4/2014,27.8002778,-97.3961111
8/1/1968 18:00,baytown,tx,us,light,180,3 min,Light that zipped down right and down to the ground,9/15/2005,29.7352778,-94.9772222
8/1/1968 19:00,coxsackie,ny,us,circle,60,1min.,The object hovered and then shot off to the south east making no noise.,5/24/2005,42.3508333,-73.8033333
8/1/1968 19:00,panama city beach,fl,us,light,14400,4 hours,One light appeared over Gulf of Mexico.  Looked about as bright as Venus at dusk. Became brighter.  Then others appeared.,1/28/1999,30.1763889,-85.8055556
8/1/1968 20:00,georgetown,sc,us,other,1200,15-20 minutes,Massive explosion of glowing colors in the sky late in the evening as darkness began to settle in.,5/13/2012,33.3766667,-79.2947222
8/1/1968 22:00,pollack pines,ca,,light,3600,1 hour,Controlled Zigzagging Stars.,5/15/2013,38.761292,-120.586593
8/1/1969 12:00,ohio (northwest),oh,,other,60,1 minute,floating craft 80 yds long by 30 yds wide 6 spheres connected by cylindrical passages in the shape of a rectangle.,6/18/2004,40.417287,-82.907123
8/1/1969 17:30,dayton,oh,us,disk,60,1 minute,Large silver disk &quot;rolls&quot; alongf tree tops near Wright-Patterson AFB,8/5/2001,39.7588889,-84.1916667
8/1/1969 20:00,berlin (germany),,de,unknown,300,5 min,Professional airline pilots sighting UFO over East Germany,4/16/2005,52.516667,13.4
8/1/1969 21:00,new castle,pa,us,oval,3000,50 minutes plus,This was in 1969 and I was only 16. There were eight of my family and friend that witnessed this event. 500 Lights On Object0: Yes,7/4/2012,41.0036111,-80.3472222
8/1/1969 22:00,minnetonka,mn,us,light,60,less than one minute,Large bright white light hovering in minnetonka mn summer 1969,12/23/2002,44.9133333,-93.5030556
8/12/1963 21:00,riverside,oh,us,disk,120,several min.,This craft was moving East to West at the south west corner of WrightPatterson air force Basethere was no report.,2/5/2003,39.7797222,-84.1241667
8/12/1964 0:00,bonfield,il,us,diamond,10,10seconds,It was in the summer my boyfriend and I where parked and we where in the countryand we where looking out over the corn field.I noticed,4/16/2005,41.1466667,-88.0577778
8/12/1965 1:00,virginia beach,va,us,disk,4,4 seconds,My father and I saw a domed flying saucer very clear whizz directly in front of us on the oceanfront,9/13/2002,36.8527778,-75.9783333
8/12/1965 21:00,dillon,mt,us,oval,180,3 minutes,Oval object examining power lines,1/31/2011,45.2163889,-112.6366667
8/12/1965 21:30,fort ord,ca,,triangle,60,< 60 sec,Triangurlar object peeks at U.S. Army recruits following display of live fire at Fort Ord CA. around Aug. 12 1965.,6/18/2003,36.620855,-121.770532
8/12/1966 19:00,caseyville,il,us,light,600,10 minutes,UFO in trouble?,6/20/2005,38.6366667,-90.0255556
8/12/1967 19:45,chicago,il,us,triangle,120,2 minutes,saw a triangular shaped object flying low and slow following power lines on RR tracks at dusk,3/19/2009,41.85,-87.65
8/12/1968 17:00,morro bay,ca,us,light,900,15 minutes,Five lighted craft in formation investigating Morro Bay electric generating plant. Six witnesses.,1/5/2011,35.3658333,-120.8488889
8/13/1959 21:00,troy,ny,us,unknown,900,15 minutes,Single star like light zigging and zagging in night sky,3/10/2011,42.7283333,-73.6922222
8/13/1959 22:30,jewett,ny,us,light,1200,20 minutes,Tumbling zig zag pattern of a shooting &quot;star&quot; observed in the Catskill Mountains NY,12/12/2011,42.2702778,-74.3033333
8/13/1964 23:30,taylorville,il,us,disk,30,30 seconds,I lived in the country (on farm) and i was coming home about 1 mile from my house when i thought a car came up behind me and when it go,12/12/2009,39.5488889,-89.2944444
8/13/1969 0:30,port chester,ny,us,other,2,1-2 seconds,2 solid boomerang-solid shapes in formation cross sky from horizon-overhead-behind bldg; 1.5 seconds; silent; color of cool fl. bulb,1/10/2009,41.0016667,-73.6661111
8/14/1957 16:00,ticonderoga,ny,us,disk,15,15 seconds,UFO buzzed B-47,10/19/1999,43.8486111,-73.4238889
8/14/1957 21:00,california (above&#44 northern part of),ca,,fireball,5,5 seconds,Red Fireball Over Califonia,1/17/2004,36.778261,-119.417932
8/14/1964 23:00,portland,me,us,circle,3600,1 hour,Several UFOs seen by many reported on radio 11PM Summer 1963-1965 not sure of year.,5/29/2012,43.6613889,-70.2558333
8/14/1966 14:30,renton,wa,us,oval,120,2 minutes,Oval object seen circling a B-727 approaching landing at Boeing Field Seattle Wa.,4/16/2005,47.4830556,-122.2158333
8/14/1968 21:00,byron,ga,us,disk,300,3-5 minutes,Craft sighting related to protection or surveillance of niaki missile base?,8/7/2007,32.6536111,-83.7597222
8/15/1955 0:01,eagle pass,tx,us,cigar,600,10 minutes,Mr. Martin in 1955 has encounter with cigar shaped object in 1955,12/2/2000,28.7088889,-100.4991667
8/15/1957 1:00,longview,wa,us,triangle,3,3 seconds,My uncle and I were standing outside on a warm summer evening.  We were talking about unions and looking up at the stars.  It was about,6/18/2004,46.1383333,-122.9369444
8/15/1957 1:00,ludlow,ma,us,cigar,300,5 minutes max,Black silhouetted object against glow of distant town.  Flashing light on one edge. Hovers then drops down out of sight.,4/2/1999,42.16,-72.4763889
8/15/1957 21:00,exeter,nh,us,disk,180,3 minutes,UFO Incident Exeter Newhampshire 1957,10/28/2002,42.9813889,-70.9483333
8/15/1958 14:00,monroe,ga,us,oval,120,2 minutes,OVAL SHAPE SEEN IN OR AROUN 08/1958 IN MONROE GA,8/5/2012,33.7947222,-83.7133333
8/15/1959 15:00,roswell,nm,us,unknown,2700,45 min.,The experience left everyone in a quandry and had the effect of trauma suffered.,12/7/2006,33.3941667,-104.5225
8/15/1959 21:00,mohave,ca,,light,120,2 minutes,Lites over head cut car lights and motor off.,5/11/2005,35.05247,-118.173965
8/15/1960 15:00,saugus,ma,us,circle,300,5 min,at ten years of age we looked at each other and said &quot;that was no weather balloon &#33,2/18/2001,42.4647222,-71.0105556
8/15/1960 16:00,framingham,ma,us,oval,1200,20 min,The UFO over WKOX Framingham MA,12/14/2006,42.2791667,-71.4166667
8/15/1961 19:00,new york city (brooklyn),ny,us,disk,30,30 seconds,I SAW A DISK LIKE OBJECT WITH MULTI COLORED LIGHTS THAT MADE NO NOISE.,2/14/2010,40.7141667,-74.0063889
8/15/1962 17:30,denver (east of),co,us,disk,1200,20 minutes,Large UFO hovering over a high line tower&#8212;Chased by Airforce Helicopters near Denver CO in 1962.,9/6/2002,39.7391667,-104.9841667
8/15/1962 19:00,nenana,ak,us,oval,900,15 min,the object had a large spot light shining straight down towards the groung.,3/21/2003,64.5638889,-149.0930556
8/15/1962 20:00,ann arbor,mi,us,disk,300,5 minutes,I am not sure of the year. I was about 14 or 15 years old had been on a date with a young man I met at a church retreat. It was my firs,3/19/2009,42.2708333,-83.7263889
8/15/1963 6:00,claycomo,mo,us,unknown,7200,2 hrs. plus,I observd a dark stationary object very high in the sky that also glistend in the sunlight.,4/27/2004,39.2025,-94.4922222
8/15/1964 20:00,st. louis,mo,us,fireball,10,10 sec,fire ball over south county 1963  north to south,2/14/2008,38.6272222,-90.1977778
8/15/1964 21:00,atlantic ocean (unknown),va,,cigar,2400,approx.40 min.,Seen from a Navy Ship,8/5/2001,36.30856,-75.808042
8/15/1965 0:00,tahlequah,ok,us,oval,120,2 minutes,A bright oval object 50 to 75 feet in diameter moved horizontally stopped and then descended behind a small nearby bluff.,4/16/2005,35.9152778,-94.9697222
8/15/1965 20:00,sullivan,il,us,light,10,10 seconds,Unknown round white light swooped down at close range stopped momentarily and few away at lightening speed.,10/31/2008,39.5994444,-88.6077778
8/15/1965 20:45,oneonta,ny,us,oval,600,10 minutes,Large Illuminated Oval Disk -  Oneonta NY - 1965,4/18/2012,42.4527778,-75.0641667
8/15/1965 21:00,beaverton,or,us,cigar,5,@ 5 seconds,This was when i was @6y/o I lived at the end of a mile long dead end road in rual washington co.Oregon.Surronded by wheat fields and w,4/22/2003,45.4872222,-122.8025
8/15/1965 22:00,aurora,oh,us,sphere,120,2 minutes,Observed at close range hovering red glowing sphere 15 to 20 feet above the ground in wooded swamp area in Aurora,2/5/2003,41.3175,-81.3455556
8/15/1965 22:00,roseville,mi,us,disk,600,5-10 minutes,Mother and daughter have a close encounter with a slow low classic saucer.,4/27/2007,42.4972222,-82.9372222
8/15/1965 22:00,west lafayette,in,us,disk,300,5 minutes,Saucer slow speed rotating red blinking lights approx. 75&#39 diameter 7 miles SE of Purdue Univ.,6/18/2004,40.4166667,-86.8752778
8/15/1965 23:00,vernon,tx,us,light,2700,45 minutes,Orange/Red Light in sky defies laws of physics.,12/2/2013,34.1544444,-99.2647222
8/15/1965 23:59,lowell,in,us,fireball,1800,30 minutes,At least 12 witnessed at close distance a red fiery orb in the night sky for 30 minutes that was not like anything we had ever seen.,8/20/2001,41.2913889,-87.4205556
8/15/1965 23:59,lowell,in,us,sphere,1800,1/2 hour,A hovering ball of white light that was able to travel quickly and turn instantaneously.,8/20/2001,41.2913889,-87.4205556
8/15/1966 12:00,rochester (outside of),ny,us,other,600,10 min,they just seem to fly out of the west sky stop and then they were gone and no we were not on drugs,1/17/2004,43.1547222,-77.6158333
8/15/1966 22:00,amherst,ny,us,disk,1200,20 minutes,Saucer over house in Amherst NY 1966 quiet whirring sound,10/10/2011,42.9783333,-78.8
8/15/1966 22:00,galesburg,il,us,disk,1200,20 minutes,Huge Disk Hovering Over Neighbor&#39s Home,5/2/2003,40.9477778,-90.3711111
8/15/1966 22:30,seattle,wa,us,disk,1800,30 minutes,Summer 1966 10:30pm 4 witnesses round/dome shape object appeared  approached then hovered in the sky approx. 200&#39 approx 15 mins.,10/31/2003,47.6063889,-122.3308333
8/15/1967 14:00,albuquerque,nm,us,cigar,1800,half an hour,three terrified kids,9/19/2002,35.0844444,-106.6505556
8/15/1967 14:30,scarborough (canada),on,ca,cigar,180,2-3 mins,Silver Torpedo craft with two smaller silver spherical objects circling  around the mid section of longer craft,8/5/2009,43.75,-79.2
8/15/1967 20:00,westford,ma,us,unknown,1200,20 min,It appeared to be a satellite until it descended over us at a low altitude and just hovered at 500ft until it ascended and continued on,1/10/2009,42.5791667,-71.4383333
8/15/1967 21:00,burien,wa,us,light,120,2 minutes,Lights move at incredible speed over Puget Sound.,8/7/2007,47.4705556,-122.3455556
8/15/1967 21:30,sag harbor,ny,us,sphere,60,1 minute,Silent green globe sighted within 200 feet&#33,2/14/2006,40.9977778,-72.2930556
8/15/1967 22:00,lee vining,ca,us,disk,1200,20 min,A large silent circular object hovered above our campsite blocking out 75% of the starry sky.,7/5/2005,37.9575,-119.1208333
8/15/1968 0:00,ft. benning,ga,,sphere,7200,2 hours,unit sent to restricted depot to control depot where 3 orbs went vertical after penetrating security.,3/19/2009,32.352369,-84.968819
8/15/1968 5:00,austin,tx,us,disk,15,15 seconds,Early morning in August several of my teenage neighbors and I were waiting for one more person to show up in order to begin our paper,1/29/2002,30.2669444,-97.7427778
